"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1963382603446456608","Wed Sep 03 23:24:25 +0000 2025","63","Dya Gak Prihatin Melihat Pejabat Berpesta Pora Dan Korupsi Dari Pajak Yang Rakyat Bayarkan https://t.co/8kGRZ63tdr","1963382603446456608","https://pbs.twimg.com/media/Gz9WElhaMAAKfjj.jpg","","in","","5","18","17","https://x.com/undefined/status/1963382603446456608","1875086359578472450",
"1965550926485446875","Tue Sep 09 23:00:33 +0000 2025","1595","Sampai sekarang saya ga tau gunanya pejabat kunker ke luar negeri dgn dalih studi banding atau apapun. Apalagi kadang sampai ngajak keluarga segala. Btw meninggalnya Mahasiswa Indonesia di Belanda ini harus diusut karena diagnosanya meninggal karena heat stroke (sengatan panas) https://t.co/kDqSksIDnf","1965550926485446875","https://pbs.twimg.com/media/G0cKJoSbgAQf6tQ.jpg","","in","","12","59","662","https://x.com/undefined/status/1965550926485446875","65067181",
"1962746129361330346","Tue Sep 02 05:20:12 +0000 2025","525","Otokritik/self-criticism secara general itu penting. Kalo dari yg terkecil alias diri kita sendiri ga suka dihadapkan sama kritik &amp; pertanyaan ya jangan kaget kalau wakil rakyat atau pejabat kita (sekarang &amp; nanti) juga begitu. We are the one who allowed them.","1962747366454534383","","zahraamalias","in","","2","6","98","https://x.com/undefined/status/1962747366454534383","29400369",
"1965299392858259881","Tue Sep 09 06:21:03 +0000 2025","240","Pejabat publik harus sering-sering melihat merasakan hadir di tengah warganya. Setidaknya mau memahami psikologis dan budaya warganya. Agar ucapan-ucapan yang keluar tidak terkesan nir-empati. Tidak malah menyakiti perasaan warganya. Apalagi di era serupa ini semua bisa","1965299392858259881","","","in","","2","6","65","https://x.com/undefined/status/1965299392858259881","439164730",
"1965227238313632001","Tue Sep 09 01:34:20 +0000 2025","10265","RIP Muhammad Athaya Helmi Nasution 1. Seorang pelajar berusia 18th di Belanda menjadi pemandu kunker pejabat di Eropa secara informal 2. MENINGGAL dunia karena kelelahan berat akibat dehidrasi dan panas berlebih yang merusak sistem tubuh (heatstroke + kekurangan cairan/nutrisi","1965227238313632001","","","in","","58","9","5623","https://x.com/undefined/status/1965227238313632001","614218980",
"1963193788022874586","Wed Sep 03 10:54:08 +0000 2025","116","Untuk mencegah korupsi solusi dari pemerintah gaji dan tunjangan pejabat dinaikkan. Tapi guru dibayar rendah sampai ada yang cuma 300 ribu per tiga bulan dibilang profesi amal jariyah kalau mau cari uang jadi pedagang aja. Make it make sense.","1963193788022874586","","","in","","1","4","65","https://x.com/undefined/status/1963193788022874586","186087696",
"1964984580852633931","Mon Sep 08 09:30:06 +0000 2025","875","Artist! Meskipun post art sepi meskipun komisan jg sepi meskipun gatau gambar apa tiap hari meskipun MK menolak syarat capres s1 tapi kalian harus tetap semangat ya. Ingat setiap 1 wip diselesaikan 1 pejabat korup kepleset di km. Semangat oll.. https://t.co/JdOZoenqaW","1964984580852633931","https://pbs.twimg.com/media/G0UHEBgWQAANYeK.jpg","","in","","25","17","215","https://x.com/undefined/status/1964984580852633931","1288199621148254209",
"1966320468929245295","Fri Sep 12 01:58:26 +0000 2025","14","Ada sebagian orang dengan bangga merusak aset negara dan fasilitas umum ada juga pejabat yang menuntut fasilitas mewah atau jalan² ke LN tak jelas arah. Sementara dia...... ️‍ https://t.co/0XmXYAT2pC","1966320468929245295","https://pbs.twimg.com/ext_tw_video_thumb/1966320396468367362/pu/img/OM_SEzeOcS4NguiA.jpg","","in","","0","2","7","https://x.com/undefined/status/1966320468929245295","419571979",
"1964244884501766590","Sat Sep 06 08:30:49 +0000 2025","13","https://t.co/DxXGSWOh2n","1964244884501766590","https://pbs.twimg.com/media/G0JmTjKbUAE5Gh2.jpg","","zxx","","1","1","6","https://x.com/undefined/status/1964244884501766590","55108943",
"1965346902251278629","Tue Sep 09 09:29:50 +0000 2025","3787","Yang terjadi di Nepal; 4 Sept: Pemerintah memblokir 26 medsos 8 Sept: Demo besar di ibukota &amp; kota lain 19 orang meninggal dan ratusan luka2. 9 Sept: Blokir medsos diangkat. Mendagri resign. Rumah pejabat dibakar. Dan baru saja: PERDANA MENTERINYA RESIGN. https://t.co/g3DKPtIlAg","1965346902251278629","https://pbs.twimg.com/media/G0ZQl1rakAAtSda.jpg","","in","","193","72","1893","https://x.com/undefined/status/1965346902251278629","77174683",
"1965429111251472753","Tue Sep 09 14:56:30 +0000 2025","16798"," BREAKING NEWS : Gedung DPR Nepal dibakar massa hari ini karena akumulasi kekesalan seperti korupsi gaya hidup elit para pejabat sedangkan rakyat Nepal banyak yang menganggur. Serta akses media sosial yang dilarang yang diartikan sebagai pembungkaman kebebasan berekspresi. https://t.co/028m9wKcp1","1965429111251472753","https://pbs.twimg.com/media/G0abXHBbgAEczXs.jpg","","in","","255","379","3430","https://x.com/undefined/status/1965429111251472753","1222927522033094656",
"1962754154700644428","Tue Sep 02 05:47:11 +0000 2025","32","Rakyat Rugi Triliunan Akibat Pejabat Yang Korup!! https://t.co/mAFQkainRq","1962754154700644428","https://pbs.twimg.com/media/Gz0afNvaoAUscx7.jpg","","in","","2","12","9","https://x.com/undefined/status/1962754154700644428","1875086359578472450",
"1965642578839437519","Wed Sep 10 05:04:45 +0000 2025","34","‼️ Serangan Israel ke Hamas di Qatar (9 September 2025) 1️⃣ Serangan Udara Israel → Pada 9 September 2025 Israel melakukan serangan udara presisi di Doha Qatar target pemimpin senior Hamas. → Tujuan: Serang pejabat Hamas yg bertanggung jawab atas serangan 7 Oktober https://t.co/2BAdg3G5Ed","1965642578839437519","https://pbs.twimg.com/media/G0ddgSmbgAgniWP.jpg","","in","","2","0","10","https://x.com/undefined/status/1965642578839437519","1280164202",
"1965618675219886573","Wed Sep 10 03:29:46 +0000 2025","34868","wild how anak pejabat can tank their father's image faster than the opposition ever could. if my dad were a pejabat i'd be the kind of child propaganda dreams are made of. i'd be knitting scarves for orphans and only posting sunsets on instagram.","1965618675219886573","","","en","","510","305","7991","https://x.com/undefined/status/1965618675219886573","32903513",
"1963571071799513416","Thu Sep 04 11:53:19 +0000 2025","917","Dulu @sherpa701 pernah bilang ke Ane jangan ngimpi pengen jadi pejabat. Krena setengah kakimu sudah ada di dalam penjara. Entah engkau sendiri yang melakukan kesalahan atau arus lingkungan sekitarmu terlalu deras dan engkau tidak punya mental melawan arus itu akhirnya terseret. https://t.co/GXradjIU8D","1963571071799513416","https://pbs.twimg.com/ext_tw_video_thumb/1963571029546299392/pu/img/BAkgTLlSNsNXJHyZ.jpg","","in","","20","139","219","https://x.com/undefined/status/1963571071799513416","55200751",
"1962807931415732661","Tue Sep 02 09:20:52 +0000 2025","146","Ini bisa jadi masalah baru.. Mending setelah tunjangan DPR RI dihapus para pejabat juga harus ikutan dihapus.. Mulai dari Menteri Wakil Menteri kepala Badan Wakil kepala Badan Kapolri Wakapolri Panglima TNI Wakil Panglima TNI Direksi dan Komisaris BUMN dll (tambahkan) https://t.co/sIT2trYfaT","1962807931415732661","https://pbs.twimg.com/media/Gz1LaUOaoAISwQk.jpg","","in","","4","23","45","https://x.com/undefined/status/1962807931415732661","1826886526657318912",
"1965642864316309748","Wed Sep 10 05:05:53 +0000 2025","3948"," Kenapa anaknya ikut disalahin kan yang korupsi bapaknya noh lu liat Nepal juga ngulitin anak2/keluarga pejabat yg pada hidup dari duit haram ortunya. Keluarga pejabat dzolim sah utk dipersekusi! #ResetIndonesia","1965642864316309748","","","in","","43","41","1686","https://x.com/undefined/status/1965642864316309748","1886741977242435584",
"1962751220424253462","Tue Sep 02 05:35:31 +0000 2025","31","Pejabat pengen kaya kita cuma pengen layak itu aja masih dikoyak koyak.","1962751220424253462","","","in","","0","0","10","https://x.com/undefined/status/1962751220424253462","70712256",
"1963231460837433413","Wed Sep 03 13:23:49 +0000 2025","98","ini pejabat negara pada ga punya tim PR kah kok tiap ngomong blunder mulu","1963231460837433413","","","in","","0","7","3","https://x.com/undefined/status/1963231460837433413","1618633807292424192",
"1965428008279540018","Tue Sep 09 16:45:08 +0000 2025","532","@IndoPopBase Kl tebang pilih dan yg disasar cuma orang non pejabat ya wasalam...","1965456448504356892","","IndoPopBase","in","","0","4","38","https://x.com/undefined/status/1965456448504356892","1644687268299563009",
"1966188313309762021","Thu Sep 11 17:13:18 +0000 2025","245","Bekas pejabat yang nunggu antrian jadi penghuni penjara. Darto Helm https://t.co/qCAd2V8QwT","1966188313309762021","https://pbs.twimg.com/ext_tw_video_thumb/1966188262449623045/pu/img/hK9Hqt0M1FCt6IJR.jpg","","in","","6","6","121","https://x.com/undefined/status/1966188313309762021","1729354223614304256",
"1966094581893914968","Thu Sep 11 11:00:51 +0000 2025","27","pembunuhan para pejabat tanpa peradilan dengan diarak ramai2 seperti di nepal tidak bisa dibenarkan samapun dengan political killing terhadap CK tapi apakah saya akan berduka cita kepada mendiang CK ataupun politisi busuk yg meninggal tentu saja tidak","1966094581893914968","","","in","","0","2","6","https://x.com/undefined/status/1966094581893914968","1115929669700804608",
"1963424608885076046","Thu Sep 04 02:11:20 +0000 2025","1489","Selamat pagi rakyat jelata! Kami para pejabat dan wakil rakyat sudah memutuskan: 1) UMR cukup sekian saja kami sudah hitung supaya kalian bisa bertahan hidup makan saja. Rumah? Punya anak? Modal nikah? Sekolah? Semua itu tidak penting untuk bertahan hidup makanya kami","1963424608885076046","","","in","","25","38","788","https://x.com/undefined/status/1963424608885076046","170542374",
"1966295812323029257","Fri Sep 12 00:20:28 +0000 2025","78"," Jurus Mabuk Purbaya Setelah dilantik Menkeu Purbaya Yudhi Sadewa sesumbar dengan mengatakan bahwa Indonesia kembali cerah 2 sampai 3 bulan ke depan. Sekilas terkesan sombong. Tapi menurut saya pejabat yang sesumbar seperti itu malah lebih baik. Setidaknya itu menunjukkan","1966295812323029257","","","in","","2","15","19","https://x.com/undefined/status/1966295812323029257","185156524",
"1965419432538460293","Tue Sep 09 14:18:03 +0000 2025","230","Setiap Menteri dan Keluarganya harus Menyadari posisinya sebagai pejabat publik atau Keluarga Pejabat publik yang selalu menjadi perhatian media dan masyarakat maka berhati-hatilah dalam menyampaikan pernyataan ke publik. Seskab Teddy tegaskan menteri jangan bikin gaduh! https://t.co/fa6RyoK6gj","1965419432538460293","https://pbs.twimg.com/ext_tw_video_thumb/1965419393711812608/pu/img/AJgu_NkAE4TCMIle.jpg","","in","","5","20","58","https://x.com/undefined/status/1965419432538460293","1251824880967774208",
"1963539833424666733","Thu Sep 04 09:49:11 +0000 2025","831","Percaya kan bukan soal menaikkan gaji pejabat agar mereka tidak korupsi. Moral dan integritas itu yg utama revolusi akhlaq harus dimulai dari para pejabat dan juga anggota dewan. https://t.co/SYi6qyKKBf","1963539833424666733","https://pbs.twimg.com/media/Gz_lETXaMAATMRG.jpg","","in","","7","48","303","https://x.com/undefined/status/1963539833424666733","65067181",
"1965639117808820437","Wed Sep 10 04:51:00 +0000 2025","176","Salah satu tujuan UU Perampasan aset adalah meminimalisir adanya flexing atau pamer harta para pejabat dan keluarganya https://t.co/HeLoTI4r3y","1965639117808820437","https://pbs.twimg.com/amplify_video_thumb/1965638638206910464/img/qSN9FbaihdFKl_ix.jpg","","in","","2","12","53","https://x.com/undefined/status/1965639117808820437","149066414",
"1963593655668937020","Thu Sep 04 13:23:03 +0000 2025","30","Gw rasa semua pejabat pejabat itu tinggal nunggu dijadiin jadi tersangka kasus korupsi entah emang buat dijatuhkan atau buat nutupin isu lain. Ya klo dasarnya curang kumpul sama yang curang jangan ngarep selamat lah ‍","1963593655668937020","","","in","","1","3","12","https://x.com/undefined/status/1963593655668937020","84980986",
"1964590983334809877","Sun Sep 07 07:26:05 +0000 2025","44","Gaes kita bukan pejabat musiman yang paling 10 tahun usai atau 5 tahun udah. Kita bersuara agar tatanan lebih baik syukur buat kita syukur lagi buat anak dan cucu kita.. Mereka yang kaya-kaya mah anak cucunya udah pasti akan enak mengeruk terus kekayaan negeri kita ini.","1964590983334809877","","","in","","0","3","23","https://x.com/undefined/status/1964590983334809877","36321448",
"1963237823898963979","Wed Sep 03 13:49:07 +0000 2025","900","Ada klien yang (((kayaknya))) pejabat minta takedown foto liburannya. Maaf bu saya hanya tukang foto yang upload portofolio.. Mana tau kalo Ibu buron.. https://t.co/51Cz4x0dtH","1963237823898963979","https://pbs.twimg.com/media/Gz7SZMlbMAAEdb4.jpg","","in","","59","90","178","https://x.com/undefined/status/1963237823898963979","1500658868543963136",
"1964610409509589304","Sun Sep 07 08:43:16 +0000 2025","22","Selalu ada kabar wadidaw dari para pejabat kita setiap harinya ","1964610409509589304","","","in","","0","1","2","https://x.com/undefined/status/1964610409509589304","1687863021589467136",
"1963601792853524613","Thu Sep 04 13:55:24 +0000 2025","626","Mulut pejabat gak ada yang bisa dipercaya https://t.co/xjJHOUI7GV","1963601792853524613","https://pbs.twimg.com/amplify_video_thumb/1963601707713302528/img/I4SmkVMw3djYruMv.jpg","","in","","33","79","279","https://x.com/undefined/status/1963601792853524613","1518715635618152449",
"1966097921801347153","Thu Sep 11 11:14:07 +0000 2025","25","Negara tuh maunya warga diam aja atas nama stabilitas nasional ketika pejabat korupsi dan aparat hukum mempermainkan hukum demi kepentingan mereka. Kalo warga marah langsung dilabel ingin memecah belah bangsa.","1966097921801347153","","","in","","2","1","18","https://x.com/undefined/status/1966097921801347153","60523814",
"1963917623902822745","Fri Sep 05 10:50:24 +0000 2025","855"," Ga enakan = trait buruk di Indonesia. Ga enak negur yg buang sampah sembarangan. Ga enak negur yg ga ngasih tempat duduk di bis buat lansia. Ga enak negur kolega yg nilep uang kantor. Ga enak negur pejabat yg korup. Ga enak negur aparat yg pungli. Jadinya hidup ga enak.","1963917623902822745","","","in","","16","2","432","https://x.com/undefined/status/1963917623902822745","76886811",
"1963161869859864591","Wed Sep 03 08:47:18 +0000 2025","7271","Harusnya bilang juga: kalau mau cari uang jangan jadi pejabat jadi pedagang lah. Masa ngomong gini ke guru-guru doang.","1963161869859864591","","","in","","56","30","4182","https://x.com/undefined/status/1963161869859864591","439164730",
"1965576481155022960","Wed Sep 10 00:42:06 +0000 2025","604","Bikin kayak gini buat akun2 anak pejabat indo yuk","1965576481155022960","","","in","","3","19","180","https://x.com/undefined/status/1965576481155022960","47906268",
"1965407674998362428","Tue Sep 09 13:31:19 +0000 2025","26","Cuk edan pejabat nepal digebug koyo maling ","1965407674998362428","","","in","","0","6","0","https://x.com/undefined/status/1965407674998362428","403338853",
"1963140640801456171","Wed Sep 03 07:22:56 +0000 2025","31","Kebutuhan tinggi untuk menggaji pejabat yang kagak becus kerja. Rakyat yang bayar pajak dapat apa https://t.co/buzRvhThLb","1963140640801456171","https://pbs.twimg.com/media/Gz56AMabcAA65Rn.jpg","","in","","1","11","27","https://x.com/undefined/status/1963140640801456171","903306838552092672",
"1966298005382046050","Fri Sep 12 00:29:11 +0000 2025","9","selamat pagi rakyat yang pajaknya sangat dicintai pejabat","1966298005382046050","","","in","","1","31","1","https://x.com/undefined/status/1966298005382046050","3114295140",
"1963175075126890748","Wed Sep 03 09:39:46 +0000 2025","357","Tiada hari tanpa statement bodoh dari pejabat RI. Kapan ya rakyat ini berhenti dicekoki dengan statement bodoh yg meremehkan critical thinking kayak gini?????? TAPI MAU GIMANA LAGI PENDIDIKAN BUKAN PRIORITAS UTAMA NEGARAMU.","1963175075126890748","","","in","","0","4","173","https://x.com/undefined/status/1963175075126890748","1076861783824990209",
"1963623226484896176","Thu Sep 04 15:20:34 +0000 2025","79","Ini negara lucu sih dulu aja bangga banget sama bonus demografi ; tapi dengan naifnya nggak mikir kalau nanti bonus demografi inilah yang bakal menggulingkan pejabat-pejabat bangkotan gila jabatan dan gila harta dan yang bakal coret semua aturan yang bau Orba.","1963623226484896176","","","in","","0","1","24","https://x.com/undefined/status/1963623226484896176","149784195",
"1963160195279810596","Wed Sep 03 08:40:38 +0000 2025","30","Lha situ cari uang kok jadi pejabat? Eh tapi pejabat juga pedagang ding jualan janji-janji.","1963160195279810596","","","in","","0","0","12","https://x.com/undefined/status/1963160195279810596","115603547",
"1966327325550858520","Fri Sep 12 02:25:41 +0000 2025","22","Rumah Menteri &amp; Para Pejabat dijagain aparat. Tapi Keamanan Warga ya Kudu buka Pos Ronda Sungguh Negara dimana Para Pejabatnya pada Makmur..!! https://t.co/LY3hoy88NO","1966327325550858520","https://pbs.twimg.com/media/G0nMRS7bkAAtnZG.jpg","","in","","0","3","7","https://x.com/undefined/status/1966327325550858520","228628424",
"1964919911001780524","Mon Sep 08 05:13:07 +0000 2025","100","Urusan luar negeri &amp; berdialog dengan Pejabat negara lain sebagai wakil dari President guna membahas hal strategis negara memang dibutuhkan kemampuan komunikasi &amp; pendidikan tinggi. Maka AHY jawabannya. . . Gibran urusan RT &amp; Pos Ronda saja. Sesuai level &amp; kapasitas. https://t.co/3Cak4XSqXp","1964919911001780524","https://pbs.twimg.com/media/G0TMPH9bIAALR09.jpg","","in","","0","16","25","https://x.com/undefined/status/1964919911001780524","1464448807429623817",
"1963102196318277695","Wed Sep 03 04:50:10 +0000 2025","2173"," Disituasi Negara macam ini coba simpen energi lupada buat PEJABAT SAMA APARAT TOLOL AJA. Gausah lu pake buat ngehate orang-orang yg udah berani speak up Entar abis ini artis/musisi jadi takut buat ikutan bersuara. Ribet lu warga X apa-apa dipermasalahin. https://t.co/5OShC8MamV","1963102196318277695","https://pbs.twimg.com/media/Gz5XCyyW4AAEEHR.jpg","","in","","76","114","211","https://x.com/undefined/status/1963102196318277695","1371650588",
"1963139484243071103","Wed Sep 03 07:18:21 +0000 2025","69","Jd pejabat biar gak tone deaf amat kalo emang sibuk jrg ada wkt utk turun lapangan melihat potret kesulitan rakyatnya gua saranin sempetin 2 - 3 menit utk tengok web kitabisa. Mau liat jenis penderitaan rakyat dr yg putus sekolah sampe sakit keras gada biaya ada semua disitu.","1963139484243071103","","","in","","1","2","40","https://x.com/undefined/status/1963139484243071103","53322619",
"1965611883454718043","Wed Sep 10 03:02:46 +0000 2025","91","jaen jadi pejabat di bali. daerahnya hancur tapi ga didemo sama masyarakatnya. karena bali cinta damai pariwisata number one world class tourism. yg penting gak ngebom https://t.co/jWMT73zd6S","1965611883454718043","https://pbs.twimg.com/media/G0dBlZnbsAEF8zT.jpg","","in","","4","11","35","https://x.com/undefined/status/1965611883454718043","364678844",
"1966332652589633835","Fri Sep 12 02:46:51 +0000 2025","21","PUBLIC SPEAKING COURSE Dibuka! Kursus singkat omon-omon khusus untuk pejabat negara. Dijamin populis dan menyenangkan yang berminat silakan hubungi: ASPEKOK (Asosiasi Pedagang Obat Keliling) https://t.co/ivwi0CPRKV","1966332652589633835","https://pbs.twimg.com/media/G0nRIFJaAAA2Dah.jpg","","in","","0","3","4","https://x.com/undefined/status/1966332652589633835","978113148707160064",
"1965392300382761005","Tue Sep 09 12:30:14 +0000 2025","194"," Ayahku berhasil melengserkan Agen CIA.... Koq bs seorang bocil ngomong gini? Klo anak2 kampung sih bisa kita anggap kengawuran biasa saja. Tp ini anak pejabat strategis. Blm apa2 sdh keliatan noraknya. Gak dilitsus dulu sebelum angkat pejabat?","1965392300382761005","","","in","","3","5","34","https://x.com/undefined/status/1965392300382761005","304048704",
"1964242706378662195","Sat Sep 06 08:22:09 +0000 2025","37","Disaat mahasiswa aktivis dan rakyat melakukan aksi demo mana ada pejabat yang gentle nemuin pendemo. https://t.co/iYnPOfN4CK","1964242706378662195","https://pbs.twimg.com/media/G0JkU84bUAIkIUs.jpg","","in","","2","4","18","https://x.com/undefined/status/1964242706378662195","903306838552092672",
"1965780599370924115","Wed Sep 10 14:13:11 +0000 2025","43","Bakar Rumah Pejabat hingga Gedung Pemerintah Demontrasi Nepal Disebut Terinspirasi dari Indonesia https://t.co/GvRl6M3Soz","1965780599370924115","","","in","","1","0","30","https://x.com/undefined/status/1965780599370924115","887743587579944960",
"1963096238095520236","Wed Sep 03 04:26:30 +0000 2025","163","Banyak sekali orang hilang pada masa demo ini. Tolong sebarkan kembali. Paling tidak dengan menyebarkan info ini kita telah membantu kesadaran untuk bersatu melawan Pejabat Elit yang Bobrok . #wargajagawarga #RakyatJagaRakyat https://t.co/Q7dvvu4G51","1963096238095520236","https://pbs.twimg.com/media/Gz3IVW0WcAEZ9Po.jpg","","in","","0","1","142","https://x.com/undefined/status/1963096238095520236","221832208",
"1966323291733504417","Fri Sep 12 02:09:39 +0000 2025","2","Gerakan Paling Keren dan Paling Besar di Abad ini... Aksi Damai Menuju Palestina... Semoga Kelen semua mendapat Ridho dan Lindungan dari Allah SWT... =&gt; Free Palestine &lt;= https://t.co/2ROems5PgF","1966323291733504417","https://pbs.twimg.com/ext_tw_video_thumb/1966323205595082754/pu/img/Zns0OfIaV9_79WsZ.jpg","","in","","0","1","3","https://x.com/undefined/status/1966323291733504417","1451692249918570497",
"1964631503637508175","Sun Sep 07 10:07:06 +0000 2025","266","Kalian berani Komentar pakai tulisan ini di setiap postingan pejabat? https://t.co/GFtq7e4ayR","1964631503637508175","https://pbs.twimg.com/media/G0PF8OvXcAA4Ouf.jpg","","in","","5","23","91","https://x.com/undefined/status/1964631503637508175","1374686160748830724",
"1964811996286886121","Sun Sep 07 22:04:19 +0000 2025","1720","PERUSAK BANGSA Sejak Deformasi (bukan Reformasi) Indonesia dirusak oleh para politisi yg lahir dari bandar politik. Akhir-akhir ini pejabat (termasuk Presiden) ditentukan oleh Oligarki sebagai bandar politik. Dalam 10 tahun terakhir diduga bhw koordinator bandar politik https://t.co/zsTYyK2xjU","1964811996286886121","https://pbs.twimg.com/amplify_video_thumb/1964811887079800832/img/iwHFKXq7h6qSVJKW.jpg","","in","","8","44","731","https://x.com/undefined/status/1964811996286886121","1117990249806721024",
"1964574295713337798","Sun Sep 07 06:19:46 +0000 2025","177","Komunikasi pejabat Sekarang buruk banget ya https://t.co/qqYF7FkIbc","1964574295713337798","https://pbs.twimg.com/media/G0OR6Sfb0AANTAJ.jpg","","in","","11","48","73","https://x.com/undefined/status/1964574295713337798","1374686160748830724",
"1965427164477882873","Tue Sep 09 14:48:46 +0000 2025","826","Kondisi Nepal chaos sekali pejabat ditelanjangi digebuki demonstran bahkan istri mantan PM tewas dibakar massa. Pemerintahnya kolaps. Pemimpin Indonesia perlu berhati-hati. Kalau terus serampangan mengelola ekonomi kemarahan macam ini bisa teramat mahal harganya","1965427164477882873","","","in","","7","13","194","https://x.com/undefined/status/1965427164477882873","245026135",
"1965680452427284706","Wed Sep 10 07:35:15 +0000 2025","1292","Banyak yg tiba2 simapati pada jeng Sri . Wai bodat yg bikin kesenjangan antara rakyat Dan pejabat salah satunya dia. Selama dia jadi menkeu Pejabat maupun wakil rakyat dia guyur dgn duit pajak . Bangun woii","1965680452427284706","","","in","","11","84","477","https://x.com/undefined/status/1965680452427284706","1682627008017350657",
"1966055131927163321","Thu Sep 11 08:24:05 +0000 2025","62","jujurly gua ga peduli Purbaya ngomongnya ga enak didenger atau menyebalkan. asal ada hasilnya yang jelas. terlalu banyak pejabat ngomongnya sopan ala Indonesia tapi sekongkol merampok rakyat. mau kucing hitam kucing merah kucing budug yang penting bisa nangkep tikus","1966055131927163321","","","in","","0","3","14","https://x.com/undefined/status/1966055131927163321","1296382061758955520",
"1965637386228125697","Wed Sep 10 04:44:07 +0000 2025","14","Insiden mengejutkan terjadi pada Menteri Keuangan Nepal Bishnu Prasad Paudel. Dalam rekaman yang beredar luas di media sosial pejabat berusia 65 tahun itu dikejar puluhan demonstran di Kathmandu dan dihajar massa. Hal ini imbas demo ricuh dan eskalasi kemarahan warga nepal https://t.co/pQoxN3U4DX","1965637386228125697","https://pbs.twimg.com/amplify_video_thumb/1965637163619692544/img/RA650SsW34hsvVyr.jpg","","in","","0","1","4","https://x.com/undefined/status/1965637386228125697","132078023",
"1962893671998832761","Tue Sep 02 15:01:34 +0000 2025","212","Ejekan ableist misoginis rasis homofobik dan kelasis thd org yg punya power (pejabat/aparat) tdk akan ada impactnya terhadap mrk tp justru malah menyuburkan stigma negatif terhadap mrk yg rentan/marjinal dan ini hanya menjadikan kita sbg sub-penindas kepada sesama rakyat.","1962893671998832761","","","in","","2","2","165","https://x.com/undefined/status/1962893671998832761","1443101613544001536",
"1965544639555047730","Tue Sep 09 22:35:34 +0000 2025","21","Mirip di Indonesia Demo Berdarah di Nepal Dipicu Pejabat 'Flexing' Pesertanya Pelajar https://t.co/49TewtK8P6","1965544639555047730","","","in","","0","0","18","https://x.com/undefined/status/1965544639555047730","887743587579944960",
"1963076600909688985","Wed Sep 03 03:08:28 +0000 2025","1122","Para pejabat tinggi di negara ini lihai berbohong. Pandai berpura-pura. Penipu! Munafik! Saya yakin mereka tahu siapa sebenarnya yang bermain dalam kerusuhan kemarin. Tapi lagi-lagi rakyat yang sebenarnya korban ketidakbecusan mereka malah dituduh jadi komprador. Taek lah!","1963076600909688985","","","in","","16","103","290","https://x.com/undefined/status/1963076600909688985","1619899748387000322",
"1965213859633136096","Tue Sep 09 00:41:10 +0000 2025","559","curiga emang kriteria jadi pejabat sekarang adalah bisa asbun yang saking asbunnya bisa jadi mengobarkan amarah rakyat dan mengalihkan isu ","1965213859633136096","","","in","","13","14","440","https://x.com/undefined/status/1965213859633136096","7195422",
"1962515191557652544","Mon Sep 01 13:57:38 +0000 2025","110","Amerika Serikat (AS) secara resmi mencabut visa Presiden Palestina Mahmoud Abbas yang juga akan berdampak pada 80 pejabat Otoritas Palestina. Keputusan ini diumumkan Departemen Luar Negeri AS pada Jumat (29/8/2025) menjelang Sidang Umum PBB di New York yang akan dibuka pada 9 https://t.co/10XQo9d4Mq","1962515191557652544","https://pbs.twimg.com/amplify_video_thumb/1962515135895097344/img/KmGeCfg08K3Hw6we.jpg","","in","","11","2","60","https://x.com/undefined/status/1962515191557652544","1158355819512991747",
"1965301726548033855","Wed Sep 10 01:18:42 +0000 2025","838","@IndoPopBase pejabat diganti dan kalian ikut sedih. menangisi pejabat. MENANGISI PEJABAT. astaga kurang goblok apa coba ini wkwkwkwkwkwk","1965585690961608791","","IndoPopBase","in","","3","8","93","https://x.com/undefined/status/1965585690961608791","3180256261",
"1965031281328259083","Mon Sep 08 12:35:40 +0000 2025","109","ditawarin sm pejabat gini jd berasa cakep gue https://t.co/MLMXx7qepC","1965031281328259083","https://pbs.twimg.com/media/G0UxiFgaMAAQKFg.jpg","","in","","0","2","1","https://x.com/undefined/status/1965031281328259083","1663531415617822722",
"1962692497068695625","Tue Sep 02 01:42:11 +0000 2025","82","Pejabat: Jangan lelah mencintai negara ini Rakyat:","1962692497068695625","","","in","","0","1","29","https://x.com/undefined/status/1962692497068695625","1547362092684288000",
"1964856731793760447","Mon Sep 08 01:02:04 +0000 2025","69","Mustahil pejabat Indonesia seperti ini... https://t.co/4LZU51u7gf","1964856731793760447","https://pbs.twimg.com/media/G0SSyJBaQAAb31d.jpg","","in","","2","17","33","https://x.com/undefined/status/1964856731793760447","1708495620376571904",
"1964254406020403398","Sat Sep 06 09:08:39 +0000 2025","1109","Memang harusnya ada pidana berat untuk : 1. Orang tua yang menelantarkan anak 2. Laki2 bercerai yang tidak mau menafkahi anaknya 3. Pejabat lingkungan yang abai akan masalah sosial yang terjadi di sekitar mereka. Have a shame people.","1964254406020403398","","","in","","9","5","698","https://x.com/undefined/status/1964254406020403398","237530329",
"1965692101150323093","Wed Sep 10 08:21:32 +0000 2025","265","Akhirnya HMNS ngeluarin EDP yg wanginya real KUNTICORE! Kalo gw boleh bilang mah ini tipe wangi Kuntilanak Coquette ~ https://t.co/esxk0x0v85","1965692101150323093","https://pbs.twimg.com/media/G0eKiURa0AA3EDC.jpg","","in","","14","15","46","https://x.com/undefined/status/1965692101150323093","55108943",
